0.517278158,0.353470437,0.884507042,0.321616162,0.93735948,0.333333333,0.399721448,0.241048035,0.2077183
0.008558582,0.40874036,0.994366197,0.184646465,0.074756433,0.285714286,0.349582173,0.158951965,0.010720776
0.03693386,0.587403599,0.957746479,0.581010101,0.175118661,0.095238095,0.242339833,0.016593886,0.004171778
0.0985315,0.340616967,0.743661972,0.094949495,0.252747939,0.301587302,0.395543175,0.267248908,0.091464495
0.203925391,0.336760925,0.985915493,0.446868687,0.369722708,0.555555556,0.366295265,0.259825328,0.227962155
0.018865104,0.210796915,0.890140845,0.422626263,0.129028229,0.206349206,0.364902507,0.11441048,0.022443892
0.24437238,0.539845758,0.904225352,0.651717172,0.320322258,0.19047619,0.266016713,0.059388646,0.043269274
0.019787947,0.281491003,1,0.24040404,0.154758931,0.126984127,0.298050139,0.027947598,0.011246651
0.020535422,0.264781491,1,0.106666667,0.130776917,0.682539683,0.594707521,0.562008734,0.06405888
0.189826873,0.311053985,0.56056338,0.292121212,0.406944791,0.650793651,0.618384401,0.546724891,0.230519967
0.624063501,0.156812339,0.890140845,0.194343434,0.575068698,0.46031746,0.355153203,0.2,1
0.058343252,0.275064267,0.85915493,0.416969697,0.18636023,0.126984127,0.330083565,0.04628821,0.017193677
0.052369206,0.853470437,0.912676056,0.207676768,0.224956283,0.222222222,0.374651811,0.16768559,0.009118168
0.011321362,0.152956298,0.994366197,0.091717172,0.061766175,0.634920635,0.389972145,0.249344978,0.033812639
0.013477538,0.642673522,0.983098592,0.091313131,0.063702223,0.253968254,0.394150418,0.159825328,0.014579074
0.289534208,0.302056555,0.814084507,0.175353535,0.568823382,0.523809524,0.474930362,0.353275109,0.253106401
0.012350577,0.176092545,1,0.05010101,0.081251561,0.587301587,0.344011142,0.104366812,0.012037163
0.001690442,0.35218509,1,0,0.022170872,0.349206349,0.405292479,0.296943231,0.006635887
0.037339221,0.488431877,0.85915493,0.138989899,0.11403947,0.507936508,0.405292479,0.192576419,0.058940984
0.041832692,0.332904884,0.983098592,0.176565657,0.184174369,0.619047619,0.353760446,0.274235808,0.094068875
0.079042543,0.40874036,0.969014085,0.313535354,0.230452161,0.666666667,0.295264624,0.255895197,0.099323066
0.024505661,0.325192802,0.802816901,0.297373737,0.14526605,0.619047619,0.558495822,0.558515284,0.081378629
0.05591396,0.334190231,0.96056338,0.15030303,0.216587559,0.380952381,0.394150418,0.13930131,0.048977784
0.012160833,0.291773779,0.997183099,0.117575758,0.087434424,0.777777778,0.527855153,0.554585153,0.047433102
0.031661291,0.341902314,1,0.084040404,0.176305271,0.46031746,0.43454039,0.279475983,0.033822861
0.022507604,0.389460154,0.577464789,0.242020202,0.127966525,0.428571429,0.767409471,0.742358079,0.051562855
0.133113691,0.362467866,0.985915493,0.108686869,0.239445416,0.698412698,0.67270195,0.557641921,0.355095157
0.007095257,0.353470437,0.988732394,0.507474747,0.049025731,0.174603175,0.318941504,0.025327511,0.003585707
0.146019124,0.474293059,0.988732394,0.136565657,0.415500874,0.53968254,0.356545961,0.17860262,0.110963268
0.012836435,0.348329049,0.994366197,0.206868687,0.073632276,0.571428571,0.51810585,0.411353712,0.071224049
0.103893192,0.312339332,0.405633803,0.301010101,0.245191107,0.650793651,0.72005571,0.657641921,0.11109786
0.321948723,0.336760925,0.963380282,0.178181818,0.376967275,0.555555556,0.335654596,0.165502183,0.397729544
0.078194447,0.176092545,0.971830986,0.454545455,0.265113665,0.317460317,0.321727019,0.060262009,0.061102971
0.005744053,0.235218509,0.994366197,0.247676768,0.034536598,0.365079365,0.52367688,0.467248908,0.014597246
0.152559525,0.544987147,0.98028169,0.180606061,0.330502123,0.317460317,0.32729805,0.117030568,0.064798283
0.01227008,0.5,1,0.082828283,0.096927305,0.412698413,0.621169916,0.482969432,0.042451502
0.020276681,0.377892031,0.983098592,0.176565657,0.163939545,0.380952381,0.431754875,0.291703057,0.044450502
0.031437048,0.149100257,0.949295775,0.171717172,0.126592556,0.777777778,0.675487465,0.559825328,0.072300214
0.020250806,0.970437018,0.802816901,0.149494949,0.147014739,0.19047619,0.337047354,0.113973799,0.000965426
